Chapter,Article Number,Paragraph Num,Title,Content,Links,Source
7,70,1.18,Tasks of the Board,provide the Commission with an opinion on the icons referred to inArticle 12(7);,https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-12-gdpr/
7,70,1.19,Tasks of the Board,"provide the Commission with an opinion for the assessment of the adequacy of the level of protection in a third country or international organisation, including for the assessment whether a third country, a territory or one or more specified sectors within that third country, or an international organisation no longer ensures an adequate level of protection. To that end, the Commission shall provide the Board with all necessary documentation, including correspondence with the government of the third country, with regard to that third country, territory or specified sector, or with the international organisation.",https://gdpr-info.eu/art-70-gdpr/,
7,70,1.20,Tasks of the Board,"issue opinions on draft decisions of supervisory authorities pursuant to the consistency mechanism referred to inArticle 64(1), on matters submitted pursuant toArticle 64(2) and to issue binding decisions pursuant toArticle 65, including in cases referred to inArticle 66;",https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/, https://gdpr-info.eu/art-66-gdpr/"
7,70,1.21,Tasks of the Board,promote the cooperation and the effective bilateral and multilateral exchange of information and best practices between the supervisory authorities;,https://gdpr-info.eu/art-70-gdpr/,
7,70,1.22,Tasks of the Board,"promote common training programmes and facilitate personnel exchanges between the supervisory authorities and, where appropriate, with the supervisory authorities of third countries or with international organisations;",https://gdpr-info.eu/art-70-gdpr/,
7,70,1.23,Tasks of the Board,promote the exchange of knowledge and documentation on data protection legislation and practice with data protection supervisory authorities worldwide.,https://gdpr-info.eu/art-70-gdpr/,
7,70,1.24,Tasks of the Board,issue opinions on codes of conduct drawn up at Union level pursuant toArticle 40(9); and,https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-40-gdpr/
7,70,1.25,Tasks of the Board,maintain a publicly accessible electronic register of decisions taken by supervisory authorities and courts on issues handled in the consistency mechanism.,https://gdpr-info.eu/art-70-gdpr/,
7,70,2,Tasks of the Board,monitor and ensure the correct application of this Regulation in the cases provided for inArticles 64and65without prejudice to the tasks of national supervisory authorities;,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/"
7,70,3,Tasks of the Board,"advise the Commission on any issue related to the protection of personal data in the Union, including on any proposed amendment of this Regulation;",https://gdpr-info.eu/art-70-gdpr/,
7,70,4,Tasks of the Board,"advise the Commission on the format and procedures for the exchange of information between controllers, processors and supervisory authorities for binding corporate rules;",https://gdpr-info.eu/art-70-gdpr/,
7,70,5,Tasks of the Board,"issue guidelines, recommendations, and best practices on procedures for erasing links, copies or replications of personal data from publicly available communication services as referred to inArticle 17(2);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-17-gdpr/
7,70,6,Tasks of the Board,"examine, on its own initiative, on request of one of its members or on request of the Commission, any question covering the application of this Regulation and issue guidelines, recommendations and best practices in order to encourage consistent application of this Regulation;",https://gdpr-info.eu/art-70-gdpr/,
7,70,7,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for further specifying the criteria and conditions for decisions based on profiling pursuant toArticle 22(2);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-22-gdpr/
7,70,8,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing the personal data breaches and determining the undue delay referred to inArticle 33(1) and (2) and for the particular circumstances in which a controller or a processor is required to notify the personal data breach;",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-33-gdpr/
7,70,9,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph as to the circumstances in which a personal data breach is likely to result in a high risk to the rights and freedoms of the natural persons referred to inArticle 34(1).",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-34-gdpr/
7,70,10,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for personal data transfers based on binding corporate rules adhered to by controllers and binding corporate rules adhered to by processors and on further necessary requirements to ensure the protection of personal data of the data subjects concerned referred to inArticle 47;",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-47-gdpr/
7,70,11,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for the personal data transfers on the basis ofArticle 49(1);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-49-gdpr/
7,70,12,Tasks of the Board,"draw up guidelines for supervisory authorities concerning the application of measures referred to inArticle 58(1), (2) and (3) and the setting of administrative fines pursuant toArticle 83;",https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-58-gdpr/, https://gdpr-info.eu/art-83-gdpr/"
7,70,13,Tasks of the Board,"review the practical application of the guidelines, recommendations and best practices;",https://gdpr-info.eu/art-70-gdpr/,
7,70,14,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing common procedures for reporting by natural persons of infringements of this Regulation pursuant toArticle 54(2);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-54-gdpr/
7,70,15,Tasks of the Board,encourage the drawing-up of codes of conduct and the establishment of data protection certification mechanisms and data protection seals and marks pursuant toArticles 40and42;,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-40-gdpr/, https://gdpr-info.eu/art-42-gdpr/"
7,70,16,Tasks of the Board,approve the criteria of certification pursuant toArticle 42(5) and maintain a public register of certification mechanisms and data protection seals and marks pursuant toArticle 42(8) and of the certified controllers or processors established in third countries pursuant toArticle 42(7);,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/"
7,70,17,Tasks of the Board,approve the requirements referred to inArticle 43(3) with a view to the accreditation of certification bodies referred to inArticle 43;,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-43-gdpr/"
